# The 2MASS Redshift Survey
# Huchra et al., to be submitted to ApJS
#
# http://tdc-www.harvard.edu/2mrs/
# catalog version 2.1, 2011 June 22
# maintained by Lucas Macri, lmacri@tamu.edu
#
# Code "M": The NED query by 2MASS ID returned a match with no redshift, but a query by position (tolerance=1.3 arcminutes) returned a match with a redshift.
#
#2MASS_ID        NED_ID                         RA          DEC        TYPE   NED_CZ QUAL NED_BIBCODE         NED_ALT_ENTRY                  RA           DEC       TYPE   NED_CZ  SEP NED_BIBCODE         CZ_ERR
00005234-3550370|2MASX J00005234-3550370       |00h00m52.3s -35d50m37s|IrS   |      |    |                   |6dF J0000522-355037           |00h00m52.3s -35d50m37s|G     | 15581| 0.0|20096dF...C...0000J|  45
10432048-7535510|2MASX J10432048-7535510       |10h43m20.4s -75d35m51s|G     |      |    |                   |IRAS  10421-7520              |10h43m20.7s -75d36m05s|G     |  7601| 0.0|1996ApJS..107..521V|  70
10460767+1856278|2MASX J10460767+1856278       |10h46m07.7s +18d56m28s|G     |      |    |                   |CGCG 095-017                  |10h46m07.7s +18d56m27s|G     |  5985| 0.0|1996AJ....112.1759D|  15
10525072+1659070|2MASX J10525072+1659070       |10h52m50.7s +16d59m07s|G     |      |    |                   |CGCG 095-055                  |10h52m50.7s +16d59m07s|G     | 17478| 0.0|1995ApJS..100...69F| 300
11033869+1919432|2MASX J11033869+1919432       |11h03m38.7s +19d19m43s|G     |      |    |                   |CGCG 095-103                  |11h03m38.7s +19d19m43s|G     |  9174| 0.0|1999PASP..111..438F|  50
11035389+4050598|ARP 148 NED01                 |11h03m53.8s +40d50m59s|G     |      |    |                   |ARP 148                       |11h03m53.8s +40d50m59s|G     | 10350| 0.1|1992ApJS...83...29S|  27
11330975-5244530|2MASX J11330975-5244530       |11h33m09.8s -52d44m53s|G     |      |    |                   |AM 1131-521                   |11h33m09.7s -52d44m53s|GPair | 15682| 0.0|1996ApJS..107..521V|  70
11353685+0007387|2MASX J11353685+0007387       |11h35m36.9s +00d07m39s|G     |      |    |                   |UGC 06568                     |11h35m36.9s +00d07m39s|G     |  5955| 0.0|1991RC3.9.C...0000d|  10
11361319-3745223|2MASX J11361319-3745223       |11h36m13.2s -37d45m22s|G     |      |    |                   |6dF J1136131-374522           |11h36m13.2s -37d45m22s|G     |  9393| 0.0|20096dF...C...0000J|  45
11430291+2616360|2MASX J11430291+2616360       |11h43m02.9s +26d16m36s|G     |      |    |                   |UGC 06678 NOTES02             |11h43m02.9s +26d16m36s|G     |  9412| 0.0|1990ApJS...72..433H|  28
11504390-2644180|2MASX J11504390-2644180       |11h50m43.9s -26d44m18s|G     |      |    |                   |FLASH J115043.76-264413.6     |11h50m43.7s -26d44m14s|G     | 12100| 0.0|2003MNRAS.339..652K|  51
11510138+3629253|2MASX J11510138+3629253       |11h51m01.4s +36d29m26s|G     |      |    |                   |KUG 1148+367                  |11h51m01.4s +36d29m26s|G     |  6357| 0.0|2006SDSS5.C...0000:|  30
11551685+1729155|2MASX J11551685+1729155       |11h55m16.8s +17d29m15s|G     |      |    |                   |UGC 06891                     |11h55m16.7s +17d29m15s|G     |  6781| 0.0|1991RC3.9.C...0000d|  14
12063838-2810085|2MASX J12063838-2810085       |12h06m38.4s -28d10m08s|G     |      |    |                   |AM 1203-275 NED03             |12h06m38.4s -28d10m08s|G     | 12005| 0.0|20096dF...C...0000J|  55
12063891+2810272|2MASX J12063891+2810272       |12h06m38.8s +28d10m25s|G     |      |    |                   |NGC 4104                      |12h06m38.9s +28d10m27s|G     |  8453| 0.0|2002AJ....123..100K|  32
12110207+5907055|MCG +10-17-156                |12h11m02.1s +59d07m06s|G     |      |    |                   |SDSS J121101.94+590712.0      |12h11m01.9s +59d07m12s|G     | 13093| 0.0|2004SDSS2.C...0000:|  49
12120546+1312197|2MASX J12120546+1312197       |12h12m05.5s +13d12m20s|G     |      |    |                   |NGC 4164                      |12h12m05.4s +13d12m20s|G     | 17500| 0.0|1993A&AS...98..275B|  50
12130932+3235467|CGCG 187-022                  |12h13m09.3s +32d35m47s|G     |      |    |                   |SDSS J121309.32+323546.9      |12h13m09.3s +32d35m47s|G     |  7458| 0.0|2007SDSS6.C...0000:|  13
12130951+5045372|MCG +09-20-114                |12h13m09.5s +50d45m37s|G     |      |    |                   |SDSS J121309.31+504539.8      |12h13m09.3s +50d45m40s|G     |  8729| 0.0|2004SDSS2.C...0000:|  30
12140729+1335144|2MASX J12140729+1335144       |12h14m07.3s +13d35m14s|G     |      |    |                   |VCC 0102                      |12h14m07.3s +13d35m14s|GPair | 12815| 0.0|1993A&AS...98..275B| 135
12143121+1815041|2MASX J12143121+1815041       |12h14m31.2s +18d15m04s|G     |      |    |                   |CGCG 098-113                  |12h14m31.1s +18d15m03s|G     |  8745| 0.0|1996AJ....112.1759D|  15
12150681+1201002|2MASX J12150681+1201002       |12h15m06.9s +12d00m59s|G     |      |    |                   |IC 3063                       |12h15m06.7s +12d01m00s|G     |  2378| 0.0|1985AJ.....90.1681B|  31
12193495-1326119|2MASX J12193495-1326119       |12h19m35.0s -13d26m13s|G     |      |    |                   |IRAS 12169-1308               |12h19m33.5s -13d25m13s|G     | 20835| 1.0|1999MNRAS.308..897L| 250
12290891-2931596|2MASX J12290891-2931596       |12h29m08.9s -29d32m00s|G     |      |    |                   |2MASX J12290891-2931596       |12h29m08.9s -29d32m00s|G     |  7165| 0.0|1995ApJS..100...69F| 300
12453895-0745541|2MASX J12453895-0745541       |12h45m39.0s -07d45m54s|IrS   |      |    |                   |2MASX J12453895-0745541       |12h45m39.0s -07d45m54s|IrS   |  7459| 0.0|20096dF...C...0000J|  45
12510953-1503338|2MASX J12510953-1503338       |12h51m09.6s -15d03m34s|G     |      |    |                   |PGC 043521                    |12h51m09.5s -15d03m35s|G     | 14849| 0.0|1988AJ.....95..284D|  45
12594900-2539389|2MASX J12594900-2539389       |12h59m49.0s -25d39m39s|IrS   |      |    |                   |LEDA 141884                   |12h59m49.1s -25d39m44s|G     | 19427| 0.0|1996A&AS..116..295S| 180
13121079+2225156|2MASX J13121079+2225156       |13h12m10.8s +22d25m16s|G     |      |    |                   |CGCG 130-018                  |13h12m10.8s +22d25m16s|G     | 10832| 0.0|2003AJ....126.2152R|  21
13132963-3259394|2MASX J13132963-3259394       |13h13m29.7s -32d59m40s|G     |      |    |                   |6dF J1313297-325940           |13h13m29.6s -32d59m40s|G     | 15874| 0.0|20096dF...C...0000J|  45
13152234-3447390|2MASX J13152234-3447390       |13h15m22.3s -34d47m39s|G     |      |    |                   |ESO 382-IG 025                |13h15m22.3s -34d47m39s|G     |  1684| 0.0|2006HIPAS.C...0000:|  11
13201855-1632155|MCG -03-34-051 NED02          |13h20m18.6s -16d32m16s|G     |      |    |                   |MCG -03-34-051                |13h20m18.5s -16d32m12s|GPair |  2285| 0.1|1991RC3.9.C...0000d|   9
13222378-3104314|2MASX J13222378-3104314       |13h22m23.8s -31d04m32s|G     |      |    |                   |ESO 444- G 015                |13h22m23.8s -31d04m32s|G     |  4512| 0.0|1987AJ.....93.1338D|  38
13223119-4943063|2MASX J13223119-4943063       |13h22m31.2s -49d43m06s|G     |      |    |                   |IRAS  13195-4927              |13h22m31.1s -49d43m07s|G     | 10994| 0.0|1996ApJS..107..521V|  70
13230160-3546264|2MASX J13230160-3546264       |13h23m01.6s -35d46m27s|PofG  |      |    |                   |ESO 382- G 054                |13h23m01.6s -35d46m27s|G     |  7873| 0.0|20096dF...C...0000J|  45
13284020+1242397|2MASX J13284020+1242397       |13h28m40.2s +12d42m40s|G     |      |    |                   |NGC 5167                      |13h28m40.2s +12d42m40s|G     |  7540| 0.0|1995AJ....109..874B|  38
13294775-3136250|2MASX J13294775-3136250       |13h29m47.7s -31d36m25s|G     |      |    |                   |6dF J1329477-313625           |13h29m47.7s -31d36m25s|G     | 15018| 0.0|20096dF...C...0000J|  45
13294794-3118480|2MASX J13294794-3118480       |13h29m48.0s -31d18m48s|G     |      |    |                   |ESO 444- G 053                |13h29m47.9s -31d18m47s|G     | 15900| 0.0|1995AJ....110..463Q|  50
13295512-3119561|2MASX J13295512-3119561       |13h29m55.1s -31d19m56s|G     |      |    |                   |2MASX J13295512-3119561       |13h29m55.1s -31d19m56s|G     | 14859| 0.0|20096dF...C...0000J|  45
13304200-3134279|2MASX J13304200-3134279       |13h30m42.0s -31d34m28s|G     |      |    |                   |[BZV94] J133042.03-313430.3   |13h30m42.0s -31d34m29s|G     | 15215| 0.0|1994MNRAS.267..665B|  42
13355310-2600417|2MASX J13355310-2600417       |13h35m53.1s -26d00m42s|G     |      |    |                   |2MASX J13355310-2600417       |13h35m53.1s -26d00m42s|G     |  4764| 0.0|20096dF...C...0000J|  45
13365450+1723598|2MASX J13365450+1723598       |13h36m54.5s +17d24m00s|G     |      |    |                   |CGCG 102-024                  |13h36m54.4s +17d24m00s|G     |  6979| 0.0|1999PASP..111..438F|  22
13371698-5504342|WKK 2388                      |13h37m17.0s -55d04m34s|G     |      |    |                   |WKK 2388                      |13h37m17.0s -55d04m34s|G     |  3976| 0.3|1995ApJS..100...69F|  40
13381219+1823275|2MASX J13381219+1823275       |13h38m12.2s +18d23m28s|G     |      |    |                   |UGC 08624                     |13h38m12.2s +18d23m24s|G     |  8010| 0.0|1991RC3.9.C...0000d|  10
13444917+3710028|2MASX J13444917+3710028       |13h44m49.2s +37d10m03s|PofG  |      |    |                   |UGC 08695                     |13h44m49.2s +37d10m03s|G     |  7991| 0.0|1988AJ.....95.1602S|  26
13465099+1424540|2MASX J13465099+1424540       |13h46m51.0s +14d24m55s|G     |      |    |                   |SDSS J134650.98+142454.6      |13h46m51.0s +14d24m55s|G     |  6568| 0.0|2007SDSS6.C...0000:|  32
13465224+1741550|2MASX J13465224+1741550       |13h46m52.3s +17d41m55s|G     |      |    |                   |KUG 1344+179                  |13h46m52.2s +17d41m56s|G     |  8070| 0.0|1999PASP..111..438F|  37
13531002+1719573|2MASX J13531002+1719573       |13h53m10.0s +17d19m57s|G     |      |    |                   |ARK 431                       |13h53m10.0s +17d19m57s|G     |  7500| 0.0|1991RC3.9.C...0000d|   0
14075681-3328557|2MASX J14075681-3328557       |14h07m56.8s -33d28m55s|G     |      |    |                   |6dF J1407568-332856           |14h07m56.8s -33d28m55s|G     | 11390| 0.0|20096dF...C...0000J|  45
14114205-2859580|2MASX J14114205-2859580       |14h11m42.0s -28d59m58s|IrS   |      |    |                   |IRAS  14087-2845              |14h11m42.0s -28d59m58s|G     |  7848| 0.0|20096dF...C...0000J|  45
14193527+3608265|2MASX J14193527+3608265       |14h19m35.3s +36d08m26s|G     |      |    |                   |NGC 5572                      |14h19m35.3s +36d08m26s|G     |  7436| 0.0|2005SDSS4.C...0000:|  16
14225967-3106016|2MASX J14225967-3106016       |14h22m59.7s -31d06m02s|G     |      |    |                   |ESO 446-IG 056                |14h23m00.0s -31d06m01s|GPair | 19583| 0.1|2003MNRAS.339..652K|  95
14233700+2549281|CGCG 133-047 NED02            |14h23m37.0s +25d49m28s|G     |      |    |                   |CGCG 133-047                  |14h23m37.0s +25d49m28s|GPair | 11130| 0.0|1994AJ....107..427D|  60
14275471+1612256|2MASX J14275471+1612256       |14h27m54.7s +16d12m26s|G     |      |    |                   |IC 4434                       |14h27m54.7s +16d12m26s|G     | 15818| 0.0|2006AJ....132..197W|  33
14281837+1346492|2MASX J14281837+1346492       |14h28m18.4s +13d46m49s|G     |      |    |                   |IC 1014                       |14h28m18.4s +13d46m49s|G     |  1286| 0.0|2006HIPAS.C...0000:|   6
14373050+5133290|2MASX J14373050+5133290       |14h37m30.5s +51d33m29s|PofG  |      |    |                   |NGC 5707                      |14h37m30.5s +51d33m29s|G     |  2212| 0.0|1998A&AS..130..333T|   3
14442697-3108373|2MASX J14442697-3108373       |14h44m27.0s -31d08m37s|G     |      |    |                   |2MASX J14442697-3108373       |14h44m27.0s -31d08m37s|G     |  4579| 0.0|20096dF...C...0000J|  45
14471023+1617107|2MASX J14471023+1617107       |14h47m10.2s +16d17m11s|G     |      |    |                   |CGCG 105-025 NED01            |14h47m10.2s +16d17m11s|G     | 10341| 0.0|1999PASP..111..438F|  52
14472534+2954476|UGC 09528                     |14h47m25.4s +29d54m48s|G     |      |    |                   |SDSS J144724.25+295451.4      |14h47m24.2s +29d54m51s|G     | 13419| 0.0|2007SDSS6.C...0000:|  23
14485041+5746149|MCG +10-21-032                |14h48m50.4s +57d46m15s|G     |      |    |                   |SDSS J144850.44+574615.1      |14h48m50.4s +57d46m15s|G     | 13051| 0.0|2004SDSS2.C...0000:|  27
14485330-2752335|2MASX J14485330-2752335       |14h48m53.3s -27d52m34s|G     |      |    |                   |ESO 448- G 002                |14h48m53.3s -27d52m34s|G     | 14292| 0.0|20096dF...C...0000J|  45
14485870+1229248|2MASX J14485870+1229248       |14h48m58.7s +12d29m25s|G     |      |    |                   |NGC 5763                      |14h48m58.7s +12d29m25s|G     | 14261| 0.0|1999PASP..111..438F|  51
14490491+1644058|2MASX J14490491+1644058       |14h49m04.9s +16d44m06s|G     |      |    |                   |CGCG 105-034                  |14h49m04.8s +16d44m09s|G     | 11848| 0.0|1999PASP..111..438F|  43
14492977+1633363|2MASX J14492977+1633363       |14h49m29.8s +16d33m36s|G     |      |    |                   |MCG +03-38-030                |14h49m29.8s +16d33m36s|G     | 21064| 0.0|1997AJ....114..455D|   7
14493595+1639473|2MASX J14493595+1639473       |14h49m35.9s +16d39m47s|G     |      |    |                   |CGCG 105-038                  |14h49m35.9s +16d39m47s|G     | 11157| 0.0|1999PASP..111..438F|  53
14521646+1217117|2MASX J14521646+1217117       |14h52m16.5s +12d17m12s|G     |      |    |                   |CGCG 076-080                  |14h52m16.5s +12d17m11s|G     |  9435| 0.0|1999PASP..111..438F|  47
14522287+1707177|2MASX J14522287+1707177       |14h52m22.9s +17d07m18s|G     |      |    |                   |CGCG 105-050                  |14h52m22.8s +17d07m18s|G     | 13387| 0.0|2006A&A...452..811B|  20
14525772+1641496|2MASX J14525772+1641496       |14h52m57.7s +16d41m50s|G     |      |    |                   |CGCG 105-056                  |14h52m57.7s +16d41m49s|G     | 12979| 0.0|2006A&A...452..811B|  14
14532646+5204402|2MASX J14532646+5204402       |14h53m26.5s +52d04m40s|PofG  |      |    |                   |NGC 5783                      |14h53m26.5s +52d04m40s|G     |  2337| 0.0|1996A&AS..115..407R|   3
14571162+4937446|MCG +08-27-039 NED01          |14h57m11.6s +49d37m44s|G     |      |    |                   |SDSS J145711.46+493741.5      |14h57m11.4s +49d37m42s|G     | 19523| 0.0|2004SDSS3.C...0000:|  61
14583032+2357190|CGCG 134-060 NED02            |14h58m30.3s +23d57m19s|G     |      |    |                   |CGCG 134-060                  |14h58m30.0s +23d57m20s|GPair | 13926| 0.1|2001ApJ...560..566K|  36
15005533+1656493|2MASX J15005533+1656493       |15h00m55.3s +16d56m49s|G     |      |    |                   |MRK 1391                      |15h00m55.3s +16d56m49s|G     |  9084| 0.0|1980Afz....16..609M|   0
15013411+4906416|2MASX J15013411+4906416       |15h01m34.0s +49d06m42s|PofG  |      |    |                   |IC 4528                       |15h01m34.0s +49d06m42s|G     |  7801| 0.0|2004SDSS3.C...0000:|  49
15052797+1425406|2MASX J15052797+1425406       |15h05m27.9s +14d25m41s|G     |      |    |                   |UGC 09695                     |15h05m27.8s +14d25m44s|G     | 13637| 0.0|1999PASP..111..438F|  56
15064988+2029573|2MASX J15064988+2029573       |15h06m49.9s +20d29m58s|G     |      |    |                   |CGCG 135-015 NED02            |15h06m49.9s +20d29m57s|G     | 12036| 0.0|1999PASP..111..438F|  32
15141492+1205151|2MASX J15141492+1205151       |15h14m14.9s +12d05m16s|G     |      |    |                   |CGCG 077-046                  |15h14m14.9s +12d05m15s|G     |  8386| 0.0|1999PASP..111..438F|  24
15201542-6901442|2MASX J15201542-6901442       |15h20m15.4s -69d01m44s|G     |      |    |                   |ESO 068- G 003                |15h20m14.7s -69d02m52s|G     |  4981| 1.1|1995ApJS..100...69F|  37
15225572+1459570|2MASX J15225572+1459570       |15h22m55.7s +14d59m57s|G     |      |    |                   |CGCG 106-036                  |15h22m55.8s +14d59m55s|G     |  7027| 0.0|1995A&AS..112..429F|   6
15232492+1242552|2MASX J15232492+1242552       |15h23m24.9s +12d42m56s|G     |      |    |                   |NGC 5926                      |15h23m24.9s +12d42m56s|G     |  6189| 0.0|1991RC3.9.C...0000d|   9
15254460-0339289|IC 1119 NED01                 |15h25m44.1s -03d39m14s|G     |      |    |                   |IC 1119 NED02                 |15h25m44.6s -03d39m29s|G     |  9735| 0.0|20096dF...C...0000J|  45
15265351+1517536|2MASX J15265351+1517536       |15h26m53.5s +15d17m54s|G     |      |    |                   |CGCG 106-044                  |15h26m53.5s +15d17m54s|G     |  7617| 0.0|1991RC3.9.C...0000d|  12
15272771-0955416|2MASX J15272771-0955416       |15h27m27.7s -09d55m42s|G     |      |    |                   |6dF J1527277-095542           |15h27m27.7s -09d55m42s|G     | 11862| 0.0|20096dF...C...0000J|  45
15433479+2244395|CGCG 136-064 NED01            |15h43m34.8s +22d44m40s|G     |      |    |                   |CGCG 136-064 NED01            |15h43m34.8s +22d44m40s|G     | 10277| 0.0|1999PASP..111..438F|  48
15442739+4107190|2MASX J15442739+4107190       |15h44m27.4s +41d07m18s|IrS   |      |    |                   |NGC 5993                      |15h44m27.6s +41d07m15s|G     |  9565| 0.1|1991RC3.9.C...0000d|  27
15535698-3652401|2MASX J15535698-3652401       |15h53m56.2s -36d52m49s|G     |      |    |                   |6dF J1553570-365240           |15h53m56.9s -36d52m40s|G     | 27139| 0.0|20096dF...C...0000J|  45
15574260+1613053|2MASX J15574260+1613053       |15h57m42.6s +16d13m05s|G     |      |    |                   |CGCG 108-019                  |15h57m42.6s +16d13m05s|G     | 10388| 0.0|1999MNRAS.305..259W|  24
15581745+2240291|2MASX J15581745+2240291       |15h58m17.4s +22d40m29s|G     |      |    |                   |CGCG 137-007                  |15h58m17.4s +22d40m29s|G     | 13830| 0.0|1999MNRAS.305..259W|  22
15582195-1409585|2MASX J15582195-1409585       |15h58m21.9s -14d09m59s|G     |      |    |                   |2MASX J15582195-1409585       |15h58m21.9s -14d09m59s|G     | 29202| 0.0|20096dF...C...0000J|  45
15582635+1802223|2MASX J15582635+1802223       |15h58m26.4s +18d02m22s|G     |      |    |                   |CGCG 108-027                  |15h58m26.4s +18d02m23s|G     | 12642| 0.0|1998AJ....115....6B|  39
16012807+1714256|2MASX J16012807+1714256       |16h01m28.1s +17d14m26s|G     |      |    |                   |CGCG 108-062                  |16h01m28.1s +17d14m26s|G     | 10799| 0.0|2007SDSS6.C...0000:|  47
16043424+1628502|2MASX J16043424+1628502       |16h04m34.2s +16d28m50s|G     |      |    |                   |CGCG 108-099 NED01            |16h04m34.2s +16d28m50s|G     | 13688| 0.0|1999PASP..111..438F|  38
16052410+1610288|2MASX J16052410+1610288       |16h05m24.1s +16d10m29s|G     |      |    |                   |2MFGC 12920                   |16h05m24.1s +16d10m29s|G     | 14003| 0.0|1998AJ....115....6B|  32
16052644+1626338|2MASX J16052644+1626338       |16h05m26.4s +16d26m34s|G     |      |    |                   |UGC 10187 NED01               |16h05m26.4s +16d26m34s|G     | 13713| 0.0|1995A&AS..110...19D|  16
16054423+1721438|2MASX J16054423+1721438       |16h05m44.2s +17d21m44s|G     |      |    |                   |IC 1186                       |16h05m44.2s +17d21m44s|G     | 10435| 0.0|1996ApJS..107...97M|  10
16061926+1632180|2MASX J16061926+1632180       |16h06m19.3s +16d32m18s|G     |      |    |                   |CGCG 108-143                  |16h06m19.3s +16d32m18s|G     | 10598| 0.0|2007SDSS6.C...0000:|  51
16062995+1536141|2MASX J16062995+1536141       |16h06m30.0s +15d36m14s|G     |      |    |                   |SDSS J160629.97+153614.5      |16h06m30.0s +15d36m15s|G     | 12670| 0.0|1998AJ....115....6B|  51
16063312+1746331|2MASX J16063312+1746331       |16h06m33.1s +17d46m33s|G     |      |    |                   |IC 1192                       |16h06m33.1s +17d46m32s|G     | 11373| 0.0|1999AJ....118.1468D|  13
16064089+1711301|2MASX J16064089+1711301       |16h06m40.9s +17d11m30s|G     |      |    |                   |IC 1195                       |16h06m40.9s +17d11m31s|G     | 11962| 0.0|1999PASP..111..438F|  10
16065044+1447511|2MASX J16065044+1447511       |16h06m50.5s +14d47m51s|G     |      |    |                   |KUG 1604+149                  |16h06m50.5s +14d47m51s|G     | 11389| 0.0|1999PASP..111..438F|  41
16070317+1535351|2MASX J16070317+1535351       |16h07m03.2s +15d35m35s|G     |      |    |                   |KUG 1604+157                  |16h07m03.2s +15d35m35s|G     | 11809| 0.0|1991RC3.9.C...0000d|   9
16081082+1646224|2MASX J16081082+1646224       |16h08m10.8s +16d46m22s|G     |      |    |                   |CGCG 108-157                  |16h08m10.8s +16d46m22s|G     | 11573| 0.0|1997AJ....113.1197H|   6
16084528+1645337|2MASX J16084528+1645337       |16h08m45.3s +16d45m34s|G     |      |    |                   |CGCG 108-158                  |16h08m45.3s +16d45m34s|G     | 10627| 0.0|1999PASP..111..438F|   3
16095334+1331442|2MASX J16095334+1331442       |16h09m53.4s +13d31m45s|G     |      |    |                   |KUG 1607+136B                 |16h09m53.3s +13d31m45s|G     | 10632| 0.0|2005ApJS..160..149S|   0
16105116+1703261|2MASX J16105116+1703261       |16h10m51.1s +17d03m27s|G     |      |    |                   |KUG 1608+171                  |16h10m51.1s +17d03m27s|G     | 10152| 0.0|1999PASP..111..438F|   3
16131270+1411073|2MASX J16131270+1411073       |16h13m12.7s +14d11m08s|G     |      |    |                   |NGC 6083                      |16h13m12.6s +14d11m07s|G     |  9276| 0.0|1999PASP..111..438F|  49
16134400+1305084|2MASX J16134400+1305084       |16h13m44.0s +13d05m08s|G     |      |    |                   |CGCG 079-081                  |16h13m44.0s +13d05m08s|G     |  9605| 0.0|1999PASP..111..438F|  52
16155530+1517458|2MASX J16155530+1517458       |16h15m55.3s +15d17m46s|G     |      |    |                   |IRAS  16136+1525              |16h15m55.3s +15d17m46s|G     |  9199| 0.0|1995ApJS..100...69F|  23
16175792+1358348|2MASX J16175792+1358348       |16h17m57.9s +13d58m35s|G     |      |    |                   |CGCG 079-091                  |16h17m57.9s +13d58m35s|G     |  8925| 0.0|1999PASP..111..438F|  53
16210945+1308097|2MASX J16210945+1308097       |16h21m09.4s +13d08m09s|G     |      |    |                   |CGCG 080-008 NED01            |16h21m09.4s +13d08m09s|G     | 10004| 0.0|1999PASP..111..438F|  32
16295061-2646410|ESO 517- G 007                |16h29m49.8s -26d46m43s|G     |      |    |                   |ESO 517- G 007                |16h29m49.8s -26d46m43s|G     |  5196| 0.0|20096dF...C...0000J|  34
16323646-2957097|2MASX J16323646-2957097       |16h32m36.5s -29d57m10s|G     |      |    |                   |IRAS 16295-2950               |16h32m39.7s -29d57m02s|G     |  6546| 0.7|1995ApJS..100...69F|  51
16381190-6826080|2MASX J16381190-6826080       |16h38m11.9s -68d26m08s|G     |      |    |                   |ESO 069-IG 006                |16h38m13.2s -68d26m43s|GPair | 13922| 0.6|1995AJ....110.1993S|  30
16415358-2342061|2MASX J16415358-2342061       |16h41m53.6s -23d42m06s|G     |      |    |                   |2MASXi J1641537-234158        |16h41m53.7s -23d41m59s|G     | 16930| 0.0|20096dF...C...0000J|  55
16472890-8126239|2MASX J16472890-8126239       |16h47m28.9s -81d26m24s|G     |      |    |                   |ESO 023-IG 003                |16h47m29.5s -81d26m26s|GPair |  8820| 0.0|1988MNRAS.234..703W|  30
16502344+5550187|2MFGC 13482                   |16h50m23.4s +55d50m19s|G     |      |    |                   |UGC 10589                     |16h50m25.0s +55d50m27s|G     |  2115| 0.0|2003A&A...408..465M|   3
17091357-2459066|2MASX J17091357-2459066       |17h09m13.6s -24d59m07s|G     |      |    |                   |OPH J170913-2459              |17h09m14.0s -24d59m05s|G     | 11422| 0.1|1990AJ....100..599D|  50
17111625+0525150|2MASX J17111625+0525150       |17h11m16.3s +05d25m15s|G     |      |    |                   |CGCG 054-006 NED01            |17h11m16.2s +05d25m15s|G     |  6750| 0.0|1992ApJS...83...29S|  37
17123170-2512066|2MASX J17123170-2512066       |17h12m31.7s -25d12m07s|IrS   |      |    |                   |LDCE 1241 NED029              |17h12m31.5s -25d12m09s|G     |  8809| 0.1|1990AJ....100..599D|  50
17284805+1742299|2MASX J17284805+1742299       |17h28m48.0s +17d42m30s|G     |      |    |                   |CGCG 111-039                  |17h28m47.9s +17d42m31s|G     | 10395| 0.0|1996AJ....112.1803M|  31
17395320+1652177|2MASX J17395320+1652177       |17h39m53.2s +16d52m18s|G     |      |    |                   |CGCG 112-019                  |17h39m53.3s +16d52m18s|G     | 11752| 0.0|1999PASP..111..438F|  40
17413827+1720172|2MASX J17413827+1720172       |17h41m39.1s +17d19m51s|G     |      |    |                   |4C +17.77                     |17h41m39.2s +17d20m34s|G     | 17988| 0.0|1983MNRAS.204.1279W|   0
17481833+1756503|2MASX J17481833+1756503       |17h48m18.3s +17d56m50s|G     |      |    |                   |UGC 10987                     |17h48m19.4s +17d56m53s|G     | 10230| 0.0|1996AJ....112.1803M|  70
17491579+1757217|2MASX J17491579+1757217       |17h49m15.8s +17d57m22s|G     |      |    |                   |CGCG 112-050                  |17h49m15.7s +17d57m21s|G     |  9997| 0.0|1996AJ....112.1803M|  42
17535077+1402537|2MASX J17535077+1402537       |17h53m50.8s +14d02m54s|G     |      |    |                   |CGCG 083-031                  |17h53m50.7s +14d02m54s|G     | 19037| 0.0|1999PASP..111..438F|  63
17554428+6506046|2MASX J17554428+6506046       |17h55m44.3s +65d06m05s|G     |      |    |                   |[HGH95] J175544.3+650552      |17h55m44.3s +65d05m52s|G     | 26172| 0.2|1995ApJ...449..422H| 300
17572759+1412018|2MASX J17572759+1412018       |17h57m27.6s +14d12m02s|G     |      |    |                   |CGCG 084-006                  |17h57m27.6s +14d12m02s|G     |  6185| 0.0|1999PASP..111..438F|  62
17574159+4508185|CGCG 254-005 NED01            |17h57m41.6s +45d08m18s|G     |      |    |                   |CGCG 254-005                  |17h57m42.1s +45d08m07s|GPair | 10564| 0.2|1995ApJS..100...69F|  55
17574253+4507555|CGCG 254-005 NED02            |17h57m42.6s +45d07m56s|G     |      |    |                   |CGCG 254-005                  |17h57m42.1s +45d08m07s|GPair | 10564| 0.2|1995ApJS..100...69F|  55
17574637-0124056|2MASX J17574637-0124056       |17h57m46.4s -01d24m06s|G     |      |    |                   |6dF J1757464-012406           |17h57m46.4s -01d24m06s|G     | 21316| 0.0|20096dF...C...0000J|  55
17581640+1458410|2MASX J17581640+1458410       |17h58m16.4s +14d58m41s|G     |      |    |                   |CGCG 084-009                  |17h58m16.6s +14d58m43s|G     | 10516| 0.0|1996AJ....112.1803M|  32
17593695+1732576|2MASX J17593695+1732576       |17h59m36.9s +17d32m58s|G     |      |    |                   |KUG 1757+175                  |17h59m36.9s +17d32m58s|G     |  5882| 0.0|1996AJ....112.1803M|  26
18012560-0029044|2MASX J18012560-0029044       |18h01m25.6s -00d29m04s|G     |      |    |                   |6dF J1801256-002904           |18h01m25.6s -00d29m04s|G     |  7094| 0.0|20096dF...C...0000J|  45
18180917+1805306|2MASX J18180917+1805306       |18h18m09.2s +18d05m31s|G     |      |    |                   |CGCG 113-035                  |18h18m09.3s +18d05m32s|G     |  8141| 0.0|2006HIPAS.C...0000:|  10
18185920+1614583|2MASX J18185920+1614583       |18h18m59.2s +16d14m58s|G     |      |    |                   |UGC 11198                     |18h18m59.2s +16d14m58s|G     |  4518| 0.0|2008ApJ...685..752G|  20
18224847-4305087|ESO 280- G 012                |18h22m48.4s -43d04m59s|G     |      |    |                   |ESO 280- G 012                |18h22m48.4s -43d04m59s|G     |  6002| 0.0|20096dF...C...0000J|  45
