# The 2MASS Redshift Survey
# Huchra et al., to be submitted to ApJS
#
# http://tdc-www.harvard.edu/2mrs/
# catalog version 2.1, 2011 June 22
# maintained by Lucas Macri, lmacri@tamu.edu
#
# Code "C/F/D": NED entries superceded by new measurements from 2MRS ([C]TIO, [F]LWO, Mc[D]onald).
#
#2MASS_ID        NED_ID                         RA          DEC        TYPE   NED_CZ QUAL NED_BIBCODE         2MRS_CZ  ERR CD 2MRS_BIBCODE
00010597-5359303|ESO 149- GA011                |00h01m06.0s -53d59m31s|G     |  9415|    |20096dF...C...0000J|   9423|  28|C |20112MRS.CTIO.0000H
12451288+0148174|2MASX J12451288+0148174       |12h45m12.9s +01d48m17s|G     | 14265|    |2004SDSS2.C...0000:|  14244|  39|F |20112MRS.FLWO.0000H
12451360-1246335|2MASX J12451360-1246335       |12h45m13.6s -12d46m34s|G     | 14357|    |20096dF...C...0000J|  14290|  39|C |20112MRS.CTIO.0000H
12453412-0805301|IC 0814                       |12h45m34.1s -08d05m32s|G     | 14948|    |20096dF...C...0000J|  14941|  29|F |20112MRS.FLWO.0000H
12461145+4840031|CGCG 244-042                  |12h46m11.5s +48d40m03s|G     |  9248|    |2004SDSS3.C...0000:|   9261|  28|F |20112MRS.FLWO.0000H
12465124+0017498|2MASX J12465124+0017498       |12h46m51.2s +00d17m49s|G     | 26759|    |2003SDSS1.C...0000:|  26709|  37|F |20112MRS.FLWO.0000H
12465828-0553513|LCRS B124423.2-053729         |12h46m58.3s -05d53m52s|G     | 14652|    |20096dF...C...0000J|  14674|  30|F |20112MRS.FLWO.0000H
12471735-4502334|2MASX J12471735-4502334       |12h47m17.4s -45d02m33s|G     |  9709|    |20096dF...C...0000J|   9699|  28|C |20112MRS.CTIO.0000H
12473204-2309036|2MASX J12473204-2309036       |12h47m32.0s -23d09m04s|G     | 13774|    |20096dF...C...0000J|  13713|  48|C |20112MRS.CTIO.0000H
12480510+2638459|2MASX J12480510+2638459       |12h48m05.1s +26d38m46s|G     |  6723|    |2001ApJ...561L..41R|   6632|  32|D |20112MRS.McDo.0000H
12482463-4213002|2MASX J12482463-4213002       |12h48m24.6s -42d13m00s|G     |  9353|    |20096dF...C...0000J|   9308|  28|C |20112MRS.CTIO.0000H
12482869+4217513|2MASX J12482869+4217513       |12h48m28.7s +42d17m52s|G     | 16097|    |2005SDSS4.C...0000:|  16097|  28|F |20112MRS.FLWO.0000H
12484657+4139162|2MASX J12484657+4139162       |12h48m46.6s +41d39m16s|G     | 11717|    |2005SDSS4.C...0000:|  11688|  26|F |20112MRS.FLWO.0000H
12492234+0949038|CGCG 071-050                  |12h49m22.4s +09d49m04s|G     | 13547|    |2008AJ....136..713K|  13572|  19|F |20112MRS.FLWO.0000H
12492846+3713488|IC 3816                       |12h49m28.5s +37d13m49s|G     | 12174|    |2007SDSS6.C...0000:|  12163|  32|F |20112MRS.FLWO.0000H
12493348-4403575|2MASX J12493348-4403575       |12h49m33.5s -44d03m57s|G     |  9097|    |20096dF...C...0000J|   9016|  41|C |20112MRS.CTIO.0000H
12493670-4531455|2MASX J12493670-4531455       |12h49m36.7s -45d31m46s|G     |  3297|    |20096dF...C...0000J|   3304|  39|C |20112MRS.CTIO.0000H
12505475+4745521|2MASX J12505475+4745521       |12h50m54.8s +47d45m52s|G     | 11440|    |2005SDSS4.C...0000:|  11460|  26|F |20112MRS.FLWO.0000H
12521292-1324388|2MASX J12521292-1324388       |12h52m12.9s -13d24m39s|G     |  4301|    |20096dF...C...0000J|   4336|  30|C |20112MRS.CTIO.0000H
12521564-0807584|IC 0828                       |12h52m15.6s -08d07m58s|G     |  4082|    |20096dF...C...0000J|   4117|  23|F |20112MRS.FLWO.0000H
12523907-4638587|AM 1249-462                   |12h52m39.0s -46d38m59s|G     |  5864|    |20096dF...C...0000J|   5953|  12|C |20112MRS.CTIO.0000H
12523956+4006110|IC 3850                       |12h52m39.5s +40d06m11s|G     |  7869|    |2006SDSS5.C...0000:|   7896|  26|F |20112MRS.FLWO.0000H
12530421-1021571|2MASX J12530421-1021571       |12h53m04.2s -10d21m57s|G     |  4112|    |20096dF...C...0000J|   4154|  24|F |20112MRS.FLWO.0000H
12531160-3210252|2MASX J12531160-3210252       |12h53m11.6s -32d10m25s|G     |  9377|    |2003MNRAS.339..652K|   9253|  31|C |20112MRS.CTIO.0000H
12531188-4503281|2MASX J12531188-4503281       |12h53m11.9s -45d03m28s|G     | 12204|    |20096dF...C...0000J|  12236|  32|C |20112MRS.CTIO.0000H
12531359-1102084|2MFGC 10168                   |12h53m13.5s -11d02m08s|G     |  4150|    |20096dF...C...0000J|   4060|  25|F |20112MRS.FLWO.0000H
12540036-1647444|2MASX J12540036-1647444       |12h54m00.3s -16d47m45s|G     | 14612|    |20096dF...C...0000J|  14617|  51|C |20112MRS.CTIO.0000H
12543570-1234070|NGC 4782                      |12h54m35.7s -12d34m07s|G     |  4628|    |1991RC3.9.C...0000d|   4618|  31|F |20112MRS.FLWO.0000H
12543658-1233288|NGC 4783                      |12h54m36.6s -12d33m28s|G     |  3981|    |1991RC3.9.C...0000d|   3995|  22|F |20112MRS.FLWO.0000H
12543771+5305241|NGC 4801                      |12h54m37.8s +53d05m24s|G     | 16141|    |2004SDSS2.C...0000:|  16215|  38|F |20112MRS.FLWO.0000H
12544003+4352121|2MASX J12544003+4352121       |12h54m40.0s +43d52m12s|G     | 11670|    |2005SDSS4.C...0000:|  11637|  26|F |20112MRS.FLWO.0000H
12544891+4409201|UGC 08039                     |12h54m49.0s +44d09m20s|G     | 16293|    |2005SDSS4.C...0000:|  16283|  36|F |20112MRS.FLWO.0000H
12545745-4424564|PKS 1252-441                  |12h54m57.5s -44d24m57s|G     | 12321|    |20096dF...C...0000J|  12320|  55|C |20112MRS.CTIO.0000H
12554995-1319172|MCG -02-33-063                |12h55m50.0s -13d19m18s|G     |  4596|    |20096dF...C...0000J|   4698|  30|F |20112MRS.FLWO.0000H
12555957+4826433|MCG +08-24-010                |12h55m59.5s +48d26m44s|G     |  8522|    |2004SDSS3.C...0000:|   8521|  25|F |20112MRS.FLWO.0000H
12560190-0807437|2MASX J12560190-0807437       |12h56m01.9s -08d07m44s|G     |  3965|    |20096dF...C...0000J|   4171|  20|F |20112MRS.FLWO.0000H
12563449-0508150|2MFGC 10235                   |12h56m34.5s -05d08m15s|G     |  6803|    |20096dF...C...0000J|   6808|  23|F |20112MRS.FLWO.0000H
12564800+1109565|CGCG 071-077                  |12h56m48.0s +11d09m56s|G     | 13826|    |2006SDSS5.C...0000:|  13836|  25|F |20112MRS.FLWO.0000H
12570451+1037147|2MASX J12570451+1037147       |12h57m04.5s +10d37m15s|G     | 13882|    |2007SDSS6.C...0000:|  14038|  32|F |20112MRS.FLWO.0000H
12571768-0632323|LCRS B125442.1-061619         |12h57m17.7s -06d32m33s|G     | 11777|    |20096dF...C...0000J|  11747|  23|F |20112MRS.FLWO.0000H
12572253-0441095|2MASX J12572253-0441095       |12h57m22.5s -04d41m10s|G     | 14103|    |20096dF...C...0000J|  14211|  43|D |20112MRS.McDo.0000H
12582663+5205401|CGCG 270-035                  |12h58m26.6s +52d05m40s|G     | 10204|    |2004SDSS2.C...0000:|  10208|  29|F |20112MRS.FLWO.0000H
12583518+2735467|NGC 4853                      |12h58m35.2s +27d35m47s|G     |  7676|    |2002MNRAS.336..382M|   7733|  28|F |20112MRS.FLWO.0000H
12583870-4536384|2MASX J12583870-4536384       |12h58m38.7s -45d36m38s|G     |  4988|    |20096dF...C...0000J|   4969|  23|C |20112MRS.CTIO.0000H
12583942+4959315|UGC 08094                     |12h58m39.4s +49d59m32s|G     | 10813|    |2004SDSS3.C...0000:|  10814|  25|F |20112MRS.FLWO.0000H
12590658-0743398|2MASX J12590658-0743398       |12h59m06.6s -07d43m40s|G     |  3366|    |20096dF...C...0000J|   3425|  21|F |20112MRS.FLWO.0000H
12591294+3607460|IC 3967                       |12h59m12.9s +36d07m45s|G     |  8306|    |2007SDSS6.C...0000:|   8299|  20|F |20112MRS.FLWO.0000H
12591779+3702540|NGC 4870                      |12h59m17.8s +37d02m54s|G     | 10595|    |2007SDSS6.C...0000:|  10615|  23|F |20112MRS.FLWO.0000H
12592240+4820434|CGCG 245-008                  |12h59m22.4s +48d20m44s|G     |  8769|    |2004SDSS3.C...0000:|   8797|  23|F |20112MRS.FLWO.0000H
12593079+2753028|IC 3973                       |12h59m30.8s +27d53m03s|G     |  4755|    |2000MNRAS.313..469S|   4725|  24|F |20112MRS.FLWO.0000H
12593697-2915300|AM 1256-285 NED02             |12h59m37.0s -29d15m30s|G     |  3213|    |2003MNRAS.339..652K|   3081|  31|C |20112MRS.CTIO.0000H
12593789+2754267|NGC 4875                      |12h59m37.9s +27d54m26s|G     |  8045|    |2000MNRAS.313..469S|   8046|  25|F |20112MRS.FLWO.0000H
12594200+4345114|2MASX J12594200+4345114       |12h59m42.0s +43d45m12s|G     | 17339|    |2005SDSS4.C...0000:|  17375|  20|F |20112MRS.FLWO.0000H
12594713+2742372|CGCG 160-079                  |12h59m46.9s +27d42m38s|G     |  8419|    |2004AJ....128.1558S|   8439|  17|F |20112MRS.FLWO.0000H
12594829-3340177|2MASX J12594829-3340177       |12h59m48.3s -33d40m18s|G     | 14130|    |20096dF...C...0000J|  14025|  23|C |20112MRS.CTIO.0000H
12595843+2711583|2MASX J12595843+2711583       |12h59m58.4s +27d11m59s|G     | 18235|    |2003AJ....126.2152R|  18235|  30|F |20112MRS.FLWO.0000H
12595935-4536053|ESO 269- G 027                |12h59m59.4s -45d36m06s|G     |  4832|    |20096dF...C...0000J|   4894|  25|C |20112MRS.CTIO.0000H
13000351+2653532|NGC 4892                      |13h00m03.5s +26d53m53s|G     |  5907|    |2003AJ....126.2152R|   5903|  15|F |20112MRS.FLWO.0000H
13000579-1029205|2MASX J13000579-1029205       |13h00m05.8s -10d29m21s|G     | 14909|    |20096dF...C...0000J|  14937|  27|F |20112MRS.FLWO.0000H
13002915+2640306|CGCG 160-084                  |13h00m29.2s +26d40m31s|G     |  7161|    |2003AJ....126.2152R|   7200|  21|F |20112MRS.FLWO.0000H
13003198-4524527|ESO 269- G 031                |13h00m32.0s -45d24m53s|G     |  6931|    |20096dF...C...0000J|   6952|  25|C |20112MRS.CTIO.0000H
13003582-0604290|NGC 4888                      |13h00m36.3s -06d04m31s|G     |  3866|    |20096dF...C...0000J|   4006|  20|F |20112MRS.FLWO.0000H
13004876-1200252|2MASX J13004876-1200252       |13h00m48.7s -12d00m26s|G     |  6469|    |20096dF...C...0000J|   6593|  23|F |20112MRS.FLWO.0000H
13004996+2724206|UGC 08122                     |13h00m49.9s +27d24m21s|G     |  6569|    |2001AJ....121.2331C|   6618|  27|F |20112MRS.FLWO.0000H
13005254+4035048|IC 4060                       |13h00m52.6s +40d35m04s|G     | 10512|    |2006SDSS5.C...0000:|  10552|  32|F |20112MRS.FLWO.0000H
13010839-3048506|ESO 443- G 028                |13h01m08.4s -30d48m51s|G     |  9446|    |20096dF...C...0000J|   9337|  44|C |20112MRS.CTIO.0000H
13011061-3854567|ESO 323- G 064                |13h01m10.6s -38d54m56s|G     | 14830|    |2008A&A...490..589C|  15179|  52|C |20112MRS.CTIO.0000H
13011101+3944400|IC 4065                       |13h01m11.0s +39d44m40s|G     | 11093|    |2006SDSS5.C...0000:|  11126|  32|F |20112MRS.FLWO.0000H
13011709+5351390|CGCG 270-038                  |13h01m17.1s +53d51m39s|G     |  8979|    |2004SDSS3.C...0000:|   8930|  24|F |20112MRS.FLWO.0000H
13011796+4705093|2MFGC 10331                   |13h01m18.0s +47d05m09s|G     |  8744|    |2005SDSS4.C...0000:|   8765|  20|F |20112MRS.FLWO.0000H
13020864-7535289|ESO 040- G 001                |13h02m08.7s -75d35m29s|G     |  5141|    |20096dF...C...0000J|   5268|  35|C |20112MRS.CTIO.0000H
13023155+3828423|IC 4108                       |13h02m31.5s +38d28m43s|G     | 11135|    |2007SDSS6.C...0000:|  11093|  28|F |20112MRS.FLWO.0000H
13024938+4312535|MCG +07-27-022                |13h02m49.4s +43d12m53s|G     | 14010|    |2005SDSS4.C...0000:|  14019|  24|F |20112MRS.FLWO.0000H
13025168+3817341|IC 4118                       |13h02m51.7s +38d17m35s|G     | 11181|    |2007SDSS6.C...0000:|  11219|  26|F |20112MRS.FLWO.0000H
13025911-0352305|LCRS B130024.2-033624         |13h02m59.1s -03d52m31s|G     | 21791|    |20096dF...C...0000J|  21894|  31|F |20112MRS.FLWO.0000H
13030633-0558409|LCRS B130030.7-054235         |13h03m06.3s -05d58m41s|G     |  7449|    |20096dF...C...0000J|   7530|  27|F |20112MRS.FLWO.0000H
13032751+5331556|CGCG 270-044                  |13h03m27.5s +53d31m55s|G     |  9857|    |2004SDSS3.C...0000:|   9909|  12|F |20112MRS.FLWO.0000H
13040455+4927281|MCG +08-24-032                |13h04m04.6s +49d27m28s|G     |  9985|    |2004SDSS3.C...0000:|  10000|  22|F |20112MRS.FLWO.0000H
13040674-1230238|2MFGC 10387                   |13h04m06.8s -12d30m24s|G     |  6406|    |20096dF...C...0000J|   6416|  50|C |20112MRS.CTIO.0000H
13041288+2811372|2MASX J13041288+2811372       |13h04m12.9s +28d11m37s|G     |  6412|    |2001ApJ...561L..41R|   6390|  24|F |20112MRS.FLWO.0000H
13041336+0114078|2MASX J13041336+0114078       |13h04m13.4s +01d14m08s|G     | 20551|    |2003SDSS1.C...0000:|  20585|  45|F |20112MRS.FLWO.0000H
13041411+0900236|CGCG 071-103                  |13h04m14.1s +09d00m24s|G     | 10576|    |2007SDSS6.C...0000:|  10574|  22|F |20112MRS.FLWO.0000H
13041516+3524553|CGCG 189-016                  |13h04m15.2s +35d24m56s|G     | 10343|    |2001ApJ...561L..41R|  10324|  26|F |20112MRS.FLWO.0000H
13041613-2924254|ESO 443- G 046                |13h04m16.1s -29d24m25s|G     |  3646|    |20096dF...C...0000J|   3726|  60|C |20112MRS.CTIO.0000H
13042038-3229256|2MASX J13042038-3229256       |13h04m20.4s -32d29m26s|G     |  9705|    |20096dF...C...0000J|   9609|  51|C |20112MRS.CTIO.0000H
13042311-3025276|2MASX J13042311-3025276       |13h04m23.1s -30d25m28s|G     |  3434|    |20096dF...C...0000J|   3376|  23|C |20112MRS.CTIO.0000H
13043008-4459153|ESO 269- G 039                |13h04m30.1s -44d59m16s|G     | 10703|    |20096dF...C...0000J|  10731|  33|C |20112MRS.CTIO.0000H
13043532+3958386|IC 4161                       |13h04m35.3s +39d58m39s|G     |  9745|    |2006SDSS5.C...0000:|   9723|  25|F |20112MRS.FLWO.0000H
13043546+4736411|2MASX J13043546+4736411       |13h04m35.5s +47d36m42s|G     |  7488|    |2005SDSS4.C...0000:|   7460|  28|F |20112MRS.FLWO.0000H
13044181-3009294|2MASX J13044181-3009294       |13h04m41.8s -30d09m29s|G     |  3520|    |20096dF...C...0000J|   3535|  22|C |20112MRS.CTIO.0000H
13044797-0627367|LCRS B130212.2-061132         |13h04m48.0s -06d27m37s|G     | 23826|    |20096dF...C...0000J|  23850|  64|F |20112MRS.FLWO.0000H
13045590-3206113|2MASX J13045590-3206113       |13h04m55.9s -32d06m11s|G     |  9306|    |20096dF...C...0000J|   9299|  37|C |20112MRS.CTIO.0000H
13045785+4333122|CGCG 217-009                  |13h04m58.3s +43d33m08s|G     | 10802|    |2005SDSS4.C...0000:|  11434|  28|F |20112MRS.FLWO.0000H
13050254+4333123|MCG +07-27-028                |13h05m02.5s +43d33m12s|G     | 12351|PHOT|2009ApJ...692..511W|  11129|  19|F |20112MRS.FLWO.0000H
13050458-4647249|ESO 269- G 043                |13h05m04.6s -46d47m25s|G     |  5064|    |20096dF...C...0000J|   5027|  40|C |20112MRS.CTIO.0000H
13052358-4740500|2MASX J13052358-4740500       |13h05m23.6s -47d40m50s|G     |  5145|    |20096dF...C...0000J|   5117|  18|C |20112MRS.CTIO.0000H
13054980-8614502|FAIRALL 1382                  |13h05m49.8s -86d14m50s|G     | 12033|    |2006MNRAS.366..267F|  12428|  38|C |20112MRS.CTIO.0000H
13060826-0522403|2MASX J13060826-0522403       |13h06m08.3s -05d22m40s|G     | 13979|    |20096dF...C...0000J|  13984|  27|F |20112MRS.FLWO.0000H
13060968-3419001|AM 1303-340                   |13h06m09.7s -34d19m00s|G     | 14897|    |20096dF...C...0000J|  14857|  33|C |20112MRS.CTIO.0000H
13061808-0736433|2MASX J13061808-0736433       |13h06m18.1s -07d36m44s|G     |  6676|    |20096dF...C...0000J|   6664|  25|F |20112MRS.FLWO.0000H
13064909+8251596|CGCG 365-008                  |13h06m49.3s +82d52m00s|G     | 10940|    |2004AJ....127.1336S|  10692|  33|F |20112MRS.FLWO.0000H
13065196+0938222|VIII Zw 237 NED02             |13h06m52.0s +09d38m22s|G     | 16009|PRED|2009ApJ...692..511W|  16750|  64|F |20112MRS.FLWO.0000H
13071056+3417531|CGCG 189-023                  |13h07m10.5s +34d17m53s|G     | 10185|    |2001ApJ...561L..41R|  10152|  23|F |20112MRS.FLWO.0000H
13074762-2259440|ESO 508- G 012                |13h07m47.6s -22d59m45s|G     |  9542|    |20096dF...C...0000J|   9449|  24|C |20112MRS.CTIO.0000H
13081031-3801159|2MASX J13081031-3801159       |13h08m10.3s -38d01m16s|G     | 13459|    |20096dF...C...0000J|  13402|  32|C |20112MRS.CTIO.0000H
13082860-0622111|LCRS B130552.8-060610         |13h08m28.6s -06d22m11s|G     | 13754|    |20096dF...C...0000J|  13986|  44|F |20112MRS.FLWO.0000H
13091907-0137209|2MASX J13091907-0137209       |13h09m19.1s -01d37m21s|G     | 24989|    |2003SDSS1.C...0000:|  24957|  74|D |20112MRS.McDo.0000H
13092158-3710274|2MASX J13092158-3710274       |13h09m21.6s -37d10m27s|G     |  3598|    |2006HIPAS.C...0000:|   3616|  19|C |20112MRS.CTIO.0000H
13093646+3452179|CGCG 189-029                  |13h09m36.4s +34d52m18s|G     | 10619|    |2007SDSS6.C...0000:|  10593|  25|F |20112MRS.FLWO.0000H
13094342+3459049|UGC 08242                     |13h09m43.5s +34d59m05s|G     | 10914|    |2001ApJ...561L..41R|  10922|  24|F |20112MRS.FLWO.0000H
13103124-4351245|ESO 269- G 059                |13h10m31.2s -43d51m25s|G     |  3007|    |20096dF...C...0000J|   2987|  26|C |20112MRS.CTIO.0000H
13103415+3438103|UGC 08251                     |13h10m34.2s +34d38m10s|G     | 11151|    |2001ApJ...561L..41R|  11033|  24|F |20112MRS.FLWO.0000H
13104698+5005301|NGC 5009                      |13h10m47.0s +50d05m34s|G     |  9402|    |2004SDSS3.C...0000:|   9450|  32|F |20112MRS.FLWO.0000H
13112384-4422400|PKS 1308-441                  |13h11m23.8s -44d22m41s|G     | 15173|    |20096dF...C...0000J|  15080|  60|C |20112MRS.CTIO.0000H
13112731-3911527|ESO 323- G 091                |13h11m27.3s -39d11m53s|G     |  7326|    |20096dF...C...0000J|   7366|  26|C |20112MRS.CTIO.0000H
13113162-3026320|2MASX J13113162-3026320       |13h11m31.6s -30d26m32s|G     |  9566|    |20096dF...C...0000J|   9487|  32|C |20112MRS.CTIO.0000H
13113290-0642284|LCRS B130855.7-062632         |13h11m32.9s -06d42m29s|G     |  6808|    |20096dF...C...0000J|   6845|  24|F |20112MRS.FLWO.0000H
13113304-0036260|2MASX J13113304-0036260       |13h11m33.1s -00d36m26s|G     | 12259|    |20096dF...C...0000J|  12288|  28|F |20112MRS.FLWO.0000H
13115594+4654258|2MASX J13115594+4654258       |13h11m55.9s +46d54m26s|G     |  8491|    |2005SDSS4.C...0000:|   8519|  24|F |20112MRS.FLWO.0000H
13120875-3639339|2MASX J13120875-3639339       |13h12m08.7s -36d39m34s|G     |  3355|    |20096dF...C...0000J|   3295|  23|C |20112MRS.CTIO.0000H
13121809-1252506|MCG -02-34-009                |13h12m18.1s -12d52m51s|G     |  6425|    |20096dF...C...0000J|   6408|  54|C |20112MRS.CTIO.0000H
13122710+4347180|2MASX J13122710+4347180       |13h12m27.1s +43d47m18s|G     | 18434|    |2005SDSS4.C...0000:|  18471|  32|F |20112MRS.FLWO.0000H
13125590-3025542|2MASX J13125590-3025542       |13h12m55.9s -30d25m55s|G     |  9652|    |20096dF...C...0000J|   9586|  41|C |20112MRS.CTIO.0000H
13132521-3949109|ESO 323-IG 094 NED01          |13h13m25.2s -39d49m11s|G     |  8697|    |20096dF...C...0000J|   8635|  30|C |20112MRS.CTIO.0000H
13134022+1241214|CGCG 072-030                  |13h13m40.2s +12d41m21s|G     |  7308|    |2005SDSS4.C...0000:|   7315|  27|F |20112MRS.FLWO.0000H
13134095+1321084|2MASX J13134095+1321084       |13h13m41.0s +13d21m09s|G     | 21047|    |2005SDSS4.C...0000:|  21045|  32|F |20112MRS.FLWO.0000H
13134531-0504480|2MASX J13134531-0504480       |13h13m45.3s -05d04m49s|G     |  6802|    |20096dF...C...0000J|   6829|  23|F |20112MRS.FLWO.0000H
13134642-0839024|2MASX J13134642-0839024       |13h13m46.4s -08d39m02s|G     | 10952|    |20096dF...C...0000J|  10899|  24|F |20112MRS.FLWO.0000H
13141487-2323258|ESO 508- G 028                |13h14m14.9s -23d23m26s|G     |  9655|    |20096dF...C...0000J|   9522|  43|C |20112MRS.CTIO.0000H
13142605+5058452|CGCG 271-025                  |13h14m26.1s +50d58m45s|G     |  8906|    |2006SDSS5.C...0000:|   8893|  18|F |20112MRS.FLWO.0000H
13143266+4430270|MCG +08-24-094                |13h14m32.7s +44d30m27s|G     | 17221|    |2005SDSS4.C...0000:|  17212|  31|F |20112MRS.FLWO.0000H
13145463+3442085|MCG +06-29-066                |13h14m54.7s +34d42m09s|G     | 15844|    |2001ApJ...561L..41R|  15840|  32|F |20112MRS.FLWO.0000H
13150078-1316161|2MASX J13150078-1316161       |13h15m00.8s -13d16m17s|G     | 14072|    |20096dF...C...0000J|  14142|  28|F |20112MRS.FLWO.0000H
13150625-4218340|MCG -07-27-050                |13h15m06.3s -42d18m34s|G     |  3245|    |20096dF...C...0000J|   3244|  28|C |20112MRS.CTIO.0000H
13150738+3419434|IC 0861                       |13h15m07.4s +34d19m44s|G     | 11416|    |2001ApJ...561L..41R|  11436|  30|F |20112MRS.FLWO.0000H
13152524+1525222|CGCG 101-014                  |13h15m25.2s +15d25m22s|G     |  7959|    |2005SDSS4.C...0000:|   8026|  24|F |20112MRS.FLWO.0000H
13154453+5212129|CGCG 271-027                  |13h15m44.6s +52d12m13s|G     | 17768|    |2006SDSS5.C...0000:|  17777|  28|F |20112MRS.FLWO.0000H
13154809+1000116|CGCG 072-038 NED01            |13h15m48.1s +10d00m12s|G     | 15823|    |2007SDSS6.C...0000:|  15827|  34|F |20112MRS.FLWO.0000H
13160553-3719582|AM 1313-370 NED01             |13h16m05.5s -37d19m59s|G     | 10931|    |20096dF...C...0000J|  10990|  28|C |20112MRS.CTIO.0000H
13164826+3358436|ARK 411                       |13h16m48.2s +33d58m44s|G     | 11125|    |2001ApJ...561L..41R|  11189|  24|F |20112MRS.FLWO.0000H
13172542+0919197|CGCG 072-043                  |13h17m25.4s +09d19m20s|G     |  6591|    |2007SDSS6.C...0000:|   6619|  21|F |20112MRS.FLWO.0000H
13173012+4746591|ARK 412                       |13h17m30.1s +47d46m59s|G     |  8057|    |2005SDSS4.C...0000:|   8036|  21|F |20112MRS.FLWO.0000H
13173923-1416502|2MASX J13173923-1416502       |13h17m39.2s -14d16m50s|G     | 11766|    |20096dF...C...0000J|  11756|  79|C |20112MRS.CTIO.0000H
13174527-2419106|MCG -04-31-046                |13h17m45.3s -24d19m11s|G     |  9571|    |20096dF...C...0000J|   9604|  41|F |20112MRS.FLWO.0000H
13174608-1530306|MCG -02-34-016                |13h17m46.1s -15d30m31s|G     | 11480|    |2005A&A...430..373T|  11036|  29|C |20112MRS.CTIO.0000H
13182424+3250418|UGC 08362                     |13h18m24.3s +32d50m41s|G     | 11068|    |2001ApJ...561L..41R|  11061|  15|F |20112MRS.FLWO.0000H
13183811-2505090|2MASX J13183811-2505090       |13h18m38.1s -25d05m09s|G     | 13129|    |20096dF...C...0000J|  13048|  37|C |20112MRS.CTIO.0000H
13185643-1454127|2MASX J13185643-1454127       |13h18m56.4s -14d54m13s|G     | 10739|    |2005AJ....130.1037C|  10708|  30|C |20112MRS.CTIO.0000H
13191891+5107364|CGCG 271-032                  |13h19m19.0s +51d07m36s|G     |  8833|    |2006SDSS5.C...0000:|   8845|  29|F |20112MRS.FLWO.0000H
13192832-4818065|ESO 220- G 003                |13h19m28.3s -48d18m07s|G     |  9080|    |20096dF...C...0000J|   9197|  58|C |20112MRS.CTIO.0000H
13194463+1021459|2MASX J13194463+1021459       |13h19m44.6s +10d21m46s|G     | 14656|    |2007SDSS6.C...0000:|  14604|  31|F |20112MRS.FLWO.0000H
13194629+4742559|CGCG 245-040                  |13h19m46.3s +47d42m56s|G     |  8634|    |2005SDSS4.C...0000:|   8665|  17|F |20112MRS.FLWO.0000H
13195868+4241004|2MASX J13195868+4241004       |13h19m58.7s +42d41m00s|G     | 21903|    |2005SDSS4.C...0000:|  21902|  40|F |20112MRS.FLWO.0000H
13200919-5725561|WKK 2128                      |13h20m09.2s -57d25m56s|G     |  4578|    |2006MNRAS.369.1131R|   4378|  66|C |20112MRS.CTIO.0000H
13204403-1405594|MCG -02-34-036                |13h20m44.0s -14d06m00s|G     |  6448|    |20096dF...C...0000J|   6399|  33|C |20112MRS.CTIO.0000H
13204587-4448488|2MASX J13204587-4448488       |13h20m45.9s -44d48m48s|G     | 19115|    |20096dF...C...0000J|  18975|  38|C |20112MRS.CTIO.0000H
13204938-0437397|2MASX J13204938-0437397       |13h20m49.4s -04d37m40s|G     |  6765|    |20096dF...C...0000J|   6756|  16|F |20112MRS.FLWO.0000H
13210748+0958171|CGCG 072-052                  |13h21m07.5s +09d58m18s|G     |  6593|    |2007SDSS6.C...0000:|   6576|  27|F |20112MRS.FLWO.0000H
13212577-1747466|2MASX J13212577-1747466       |13h21m25.8s -17d47m47s|G     |  7040|    |20096dF...C...0000J|   7126|  54|C |20112MRS.CTIO.0000H
13212649-0811282|2MASX J13212649-0811282       |13h21m26.5s -08d11m28s|G     | 14414|    |20096dF...C...0000J|  14500|  32|F |20112MRS.FLWO.0000H
13215868-4141529|2MASX J13215868-4141529       |13h21m58.7s -41d41m53s|G     | 10737|    |20096dF...C...0000J|  10747|  29|C |20112MRS.CTIO.0000H
13220594-5728001|WKK 2150                      |13h22m05.9s -57d28m00s|G     |  5706|    |2006MNRAS.369.1131R|   5707|  49|C |20112MRS.CTIO.0000H
13221122-1606050|2MASX J13221122-1606050       |13h22m11.2s -16d06m05s|G     |  7543|    |20096dF...C...0000J|   7505|  34|C |20112MRS.CTIO.0000H
13221558-2933261|MCG -05-32-002                |13h22m15.6s -29d33m26s|G     |  9927|    |20096dF...C...0000J|   9914|  24|C |20112MRS.CTIO.0000H
13223476+3309252|2MFGC 10709                   |13h22m34.8s +33d09m26s|G     | 11057|    |2001ApJ...561L..41R|  11093|  25|F |20112MRS.FLWO.0000H
13230295-4133592|2MASX J13230295-4133592       |13h23m03.0s -41d33m59s|G     | 11117|    |20096dF...C...0000J|  11092|  33|C |20112MRS.CTIO.0000H
13231446-1655266|2MASX J13231446-1655266       |13h23m14.5s -16d55m27s|G     |  6595|    |2003ApJS..148..275A|   6827|  45|C |20112MRS.CTIO.0000H
13235263-5723200|WKK 2179                      |13h23m52.7s -57d23m20s|G     |  5870|    |2006MNRAS.369.1131R|   5798|  19|C |20112MRS.CTIO.0000H
13235748-0423425|IC 0886                       |13h23m57.5s -04d23m44s|G     | 22724|    |20032dF...C...0000C|  22935|  41|F |20112MRS.FLWO.0000H
